amount,hour_of_day,day_of_week,is_online,merchant_risk,country_risk,customer_age_days,transaction_count_24h,amount_zscore,distance_from_home,device_age_days,is_new_device,distinct_merchants_24h,time_since_last_txn_hours,is_fraud
142.26,20,5,0,0.0541,0.1605,1107,1,0.189,17.2,371,0,3,4.11,0
98.87,20,0,0,0.326,0.3026,885,1,1.125,16.8,108,0,6,1.058,0
149.2,20,6,1,0.5123,0.0832,841,0,0.266,21.7,74,0,0,5.052,0
170.69,8,6,0,0.238,0.0759,635,1,0.176,29.5,404,0,1,26.478,0
151.03,10,2,0,0.4436,0.1134,649,0,1.298,4.8,180,0,1,13.389,0
92.97,17,6,1,0.133,0.4581,697,1,1.373,22.7,189,0,2,0.892,0
201.76,21,1,1,0.2499,0.2473,1110,4,1.519,17.5,378,0,1,6.005,0
182.51,19,1,0,0.2064,0.1499,812,3,-0.441,21.7,129,0,3,22.81,0
75.87,12,1,0,0.4682,0.2078,801,4,0.66,9.1,407,0,1,0.984,0
248.79,10,0,1,0.2605,0.039,601,3,1.478,5.5,255,0,1,32.535,0
103.97,12,1,1,0.1159,0.152,561,3,-1.302,50.2,159,0,3,3.495,0
92.5,15,2,0,0.0651,0.0883,461,1,-0.786,28.3,247,0,1,0.428,0
93.46,12,1,1,0.2169,0.2146,482,1,-0.616,13.4,127,0,1,46.516,0
204.46,16,3,1,0.1362,0.1176,814,1,-1.286,1.1,182,0,1,6.865,0
372.99,10,4,0,0.1391,0.0931,572,0,-1.199,5.1,179,0,2,2.816,0
227.04,12,3,0,0.2337,0.349,649,5,1.26,13.0,219,0,0,9.968,0
433.08,12,4,1,0.1617,0.3233,333,0,-1.034,41.9,143,1,1,10.199,0
212.16,19,2,1,0.5217,0.2004,660,2,-1.111,5.3,156,0,0,1.174,0
235.86,13,0,0,0.4827,0.1253,491,1,-0.583,25.3,141,0,1,11.542,0
159.89,19,6,1,0.1576,0.2932,609,3,-0.694,21.1,234,0,1,9.331,0
269.07,20,3,1,0.2071,0.3152,583,0,-0.764,2.9,188,0,1,7.42,0
75.54,20,0,0,0.376,0.0491,777,2,0.83,13.0,217,0,0,0.854,0
237.29,19,0,0,0.4527,0.106,637,4,-0.778,36.2,352,0,0,8.007,0
162.09,12,4,1,0.3694,0.1691,511,4,0.83,8.9,301,0,1,0.507,0
231.04,13,0,1,0.2442,0.1206,681,2,1.517,1.1,58,0,2,4.483,0
52.53,19,6,0,0.1339,0.1623,841,1,2.524,0.8,222,0,4,6.453,0
387.0,8,3,0,0.0208,0.2532,839,1,-1.077,37.0,162,0,1,1.885,0
78.63,12,0,1,0.3297,0.132,1003,1,-0.649,1.5,73,1,2,12.809,0
568.41,13,6,0,0.0581,0.1413,658,2,0.019,18.7,152,0,0,1.515,0
78.17,18,2,1,0.4069,0.1528,747,1,-0.217,4.9,301,0,2,1.606,0
44.1,6,6,0,0.1611,0.0945,978,1,1.093,2.4,252,1,3,2.809,0
3632.24,12,6,1,0.5189,0.6453,171,4,3.354,303.8,5,0,4,0.155,1
54.88,19,1,0,0.0385,0.3611,723,0,-1.072,29.3,328,0,2,5.034,0
199.44,17,3,1,0.2237,0.1497,680,0,1.044,28.5,390,0,0,1.471,0
126.58,9,6,0,0.2903,0.1928,554,5,1.265,39.5,158,0,1,16.208,0
95.37,19,6,0,0.2438,0.127,388,2,-0.44,34.2,118,1,1,5.197,0
192.22,12,1,0,0.1067,0.0697,284,1,1.319,9.8,206,0,3,4.206,0
271.71,20,2,0,0.1568,0.0529,996,3,-1.312,15.3,184,0,3,0.305,0
114.61,19,4,0,0.0404,0.2287,788,1,-0.069,8.7,216,1,1,30.399,0
308.98,12,3,1,0.3533,0.3699,310,3,-1.437,59.5,85,1,2,7.466,0
144.77,9,4,1,0.0653,0.0677,783,2,0.518,16.1,231,0,1,18.736,0
173.65,19,3,1,0.1469,0.0586,1105,1,1.493,36.9,75,0,1,73.768,0
130.09,11,1,1,0.1713,0.0958,878,2,1.048,17.5,149,0,2,6.642,0
87.15,12,1,1,0.242,0.1816,692,3,-0.962,64.7,156,0,1,31.41,0
80.72,18,3,0,0.1746,0.0391,501,1,0.148,7.8,206,0,1,7.465,0
109.06,19,3,0,0.3368,0.0921,501,3,-0.56,27.3,312,0,3,43.874,0
333.77,12,2,1,0.1254,0.0934,586,2,0.098,21.8,264,0,1,6.026,0
111.5,20,4,0,0.1879,0.1338,434,1,-2.165,17.3,311,0,0,3.223,0
140.42,12,0,0,0.0132,0.2141,668,0,0.18,21.4,340,0,3,5.765,0
428.34,11,0,0,0.1813,0.1402,772,2,0.583,11.5,72,0,2,1.519,0
64.9,18,2,1,0.2029,0.1163,1278,3,0.137,8.6,219,1,0,19.399,0
161.03,10,0,1,0.0862,0.4482,382,2,0.311,27.2,119,0,2,6.584,0
472.4,11,4,1,0.4639,0.2155,481,3,-0.3,37.7,88,0,3,3.333,0
253.35,18,0,1,0.0863,0.2042,1588,3,1.614,56.6,275,0,3,2.166,0
139.22,13,2,1,0.1093,0.1689,859,1,-1.41,42.3,96,0,0,9.706,0
183.52,19,1,0,0.2981,0.2461,534,3,-0.594,29.7,129,0,2,51.584,0
80.09,14,2,1,0.0206,0.1213,616,2,-0.529,36.3,56,0,3,2.093,0
344.86,7,2,1,0.1868,0.122,1086,2,1.063,13.6,119,0,0,0.673,0
106.04,21,0,1,0.4,0.1504,612,2,-1.518,25.5,81,0,3,3.057,0
146.16,19,1,0,0.2428,0.1371,882,1,0.014,0.1,289,0,1,6.36,0
123.96,18,4,0,0.0914,0.0455,537,1,-1.247,10.7,219,0,4,3.788,0
138.96,8,0,1,0.0428,0.2945,497,3,-1.681,56.9,49,0,2,6.0,0
2045.58,5,5,1,0.8228,0.8073,75,9,0.0,223.8,1,1,3,0.026,1
61.52,9,2,1,0.1032,0.0963,614,1,-0.371,12.1,175,0,2,27.963,0
109.98,18,6,1,0.2932,0.1111,728,2,-1.307,9.2,114,0,4,3.714,0
33.74,17,5,1,0.2267,0.1133,521,1,0.554,24.1,336,0,1,8.063,0
28.38,12,4,0,0.1386,0.0799,821,2,1.54,23.5,224,1,2,0.023,0
249.32,18,2,0,0.0401,0.1232,698,3,-0.487,2.5,470,0,1,5.738,0
179.86,18,6,1,0.1273,0.0359,913,1,0.95,24.1,151,0,2,15.67,0
66.31,18,3,0,0.2987,0.1311,557,1,-0.667,44.5,160,0,3,2.318,0
144.21,20,0,1,0.2518,0.0643,743,2,1.127,6.9,345,0,1,4.992,0
126.0,16,6,0,0.1961,0.2877,927,4,1.692,24.2,236,0,1,1.441,0
35.71,19,2,0,0.2075,0.3214,896,0,-1.199,2.5,96,0,3,0.664,0
216.72,11,5,1,0.1031,0.3251,705,0,2.005,8.0,81,0,2,3.696,0
69.81,12,6,1,0.1466,0.0849,357,0,0.641,42.3,113,0,2,3.712,0
172.88,17,3,1,0.1783,0.2134,841,2,-0.364,27.8,155,0,0,9.997,0
485.84,2,1,1,0.8153,0.3263,74,7,2.111,1399.6,7,1,3,0.603,1
130.6,17,4,1,0.1786,0.066,941,1,0.653,12.9,153,0,0,3.499,0
1786.46,12,6,1,0.4823,0.5204,700,0,-0.249,16.6,205,1,2,1.025,0
129.52,11,0,1,0.1923,0.0981,709,2,-0.387,24.0,96,0,1,13.156,0
112.34,13,1,0,0.2274,0.125,943,1,0.572,11.5,194,0,2,3.105,0
177.03,11,1,1,0.3502,0.1695,878,2,-0.698,26.3,72,0,1,14.064,0
38.93,9,0,1,0.1486,0.1931,541,1,0.26,34.4,360,0,2,17.078,0
97.77,20,1,0,0.3874,0.2688,574,2,-0.392,10.9,78,0,1,13.696,0
80.56,15,1,0,0.2917,0.1947,968,3,-0.634,24.7,109,0,0,0.523,0
42.53,19,6,1,0.0882,0.1993,1085,2,-0.181,14.7,216,0,1,3.977,0
260.85,11,4,1,0.1038,0.1653,721,2,-0.181,13.4,167,0,2,36.6,0
36.83,11,0,1,0.3587,0.1573,825,1,2.193,4.8,104,1,4,7.089,0
70.61,10,1,1,0.443,0.1465,383,1,1.189,21.8,207,0,1,4.788,0
205.77,21,0,0,0.1828,0.2796,588,4,-0.42,14.8,439,0,1,5.99,0
92.84,10,1,0,0.2207,0.179,734,6,0.539,25.1,155,0,0,17.186,0
237.69,16,0,1,0.0822,0.0932,527,2,-0.144,33.7,193,0,3,5.016,0
52.96,18,0,1,0.1364,0.1527,605,0,0.727,27.5,200,0,1,9.566,0
384.47,15,1,0,0.2111,0.1608,243,4,-1.975,25.8,257,0,1,5.146,0
276.56,17,0,0,0.0763,0.2358,917,0,-1.159,8.4,140,0,2,1.844,0
253.7,11,0,1,0.4068,0.1109,766,2,0.416,19.0,224,0,1,4.057,0
281.82,9,3,0,0.0615,0.138,238,2,-0.907,32.1,204,0,4,1.94,0
40.63,19,1,1,0.1587,0.06,254,3,0.365,24.9,235,0,2,27.568,0
421.45,13,1,0,0.3243,0.1548,523,4,1.735,31.8,248,0,0,10.06,0
93.78,18,1,1,0.0556,0.2352,1243,1,-1.228,6.5,153,0,2,17.417,0
400.11,11,0,0,0.2894,0.091,535,1,0.367,2.5,144,0,2,17.016,0
429.24,10,6,0,0.0731,0.0375,749,1,0.074,33.2,168,0,1,6.476,0
165.14,16,5,1,0.4799,0.8233,69,7,1.648,920.0,19,1,4,0.304,1
626.44,20,3,1,0.334,0.0193,693,1,1.002,3.0,441,1,0,2.038,0
354.01,10,4,1,0.2162,0.3851,815,2,-0.3,1.4,61,0,1,0.868,0
524.5,17,2,1,0.1675,0.2324,610,0,-1.617,7.2,137,0,1,9.04,0
257.78,11,2,1,0.0865,0.0862,681,3,0.167,24.2,188,0,1,20.15,0
241.08,11,1,1,0.2586,0.1151,388,1,1.267,20.0,272,1,1,3.64,0
211.77,18,4,1,0.2847,0.2005,357,2,-1.422,26.1,215,0,5,31.478,0
231.7,11,3,0,0.2784,0.1329,610,2,1.853,8.0,200,0,1,0.823,0
573.08,16,6,0,0.3159,0.0752,382,1,-0.067,6.3,225,0,3,12.966,0
196.35,10,0,1,0.0595,0.1378,529,3,0.386,32.3,98,0,4,1.753,0
516.21,13,5,1,0.3375,0.0392,999,1,-0.303,5.8,265,0,4,10.267,0
111.52,20,1,0,0.0386,0.2981,746,3,-0.174,9.3,309,0,1,4.497,0
727.71,9,1,1,0.166,0.023,703,0,0.005,43.5,154,0,0,22.486,0
461.32,13,5,1,0.1043,0.0885,564,2,-0.159,47.3,282,0,1,4.818,0
292.73,20,2,1,0.305,0.1254,605,2,0.853,38.3,244,0,4,26.705,0
239.3,11,6,1,0.1919,0.1453,491,1,2.649,21.9,268,0,0,1.969,0
488.33,12,4,1,0.2757,0.0633,328,5,-0.8,11.5,423,0,3,29.777,0
49.73,16,2,0,0.3715,0.0291,785,2,1.128,2.6,421,0,1,1.946,0
248.54,15,3,0,0.1186,0.1456,508,3,-0.037,30.1,420,0,4,0.977,0
111.2,17,1,0,0.1679,0.2292,598,1,0.466,37.3,251,0,2,21.296,0
159.2,10,3,1,0.2373,0.0612,806,3,0.452,32.6,280,0,1,1.81,0
253.46,20,3,0,0.1189,0.2378,668,3,-0.636,9.5,150,1,1,4.358,0
997.55,8,4,0,0.1064,0.132,822,0,1.302,1.7,164,0,0,23.723,0
81.82,19,4,1,0.1926,0.0694,541,2,0.365,24.2,308,0,0,4.273,0
190.11,11,0,1,0.0327,0.2717,607,0,0.824,20.4,78,0,3,31.268,0
202.85,10,5,0,0.2095,0.0236,991,2,0.274,0.7,294,0,2,8.262,0
62.56,18,5,1,0.2232,0.0849,980,3,1.334,41.0,171,0,1,10.493,0
54.16,15,6,1,0.1284,0.0846,509,2,0.677,19.1,276,0,1,2.669,0
212.65,21,1,0,0.0419,0.1229,812,0,-0.292,16.9,88,0,3,2.226,0
254.09,15,0,1,0.3698,0.1323,624,1,0.762,6.7,141,0,1,1.879,0
184.78,11,1,1,0.1587,0.2108,349,5,-0.132,51.4,97,0,0,1.886,0
52.52,18,3,0,0.1256,0.1356,979,0,1.197,19.9,227,0,0,0.849,0
268.03,13,5,1,0.263,0.2969,1052,1,0.111,49.4,103,0,0,9.794,0
64.57,12,4,1,0.0704,0.2855,609,5,-0.086,51.5,231,0,2,3.92,0
356.97,18,1,1,0.1467,0.1581,260,1,0.38,49.8,61,0,4,19.945,0
150.96,8,2,1,0.4012,0.0233,658,3,-1.417,14.9,227,0,0,7.567,0
88.44,17,1,1,0.0677,0.0516,776,2,-0.376,24.6,129,0,1,2.359,0
409.95,20,0,1,0.1102,0.2526,992,1,-1.662,21.1,125,1,2,6.927,0
764.69,11,3,0,0.4307,0.1772,615,1,0.032,60.2,305,1,0,11.381,0
104.95,10,5,1,0.2631,0.2106,610,1,-1.746,3.6,193,0,5,3.979,0
111.91,20,0,1,0.1903,0.1737,371,2,0.089,11.4,171,0,1,2.944,0
115.77,19,4,1,0.4552,0.0517,647,0,-2.786,3.8,84,0,1,6.637,0
137.35,18,1,1,0.2699,0.1501,414,3,0.46,13.4,107,1,1,9.543,0
457.3,15,0,1,0.1736,0.2639,244,2,-0.791,38.5,161,0,2,1.769,0
3170.44,0,2,1,0.8867,0.7014,119,9,2.659,1042.0,33,0,7,0.086,1
120.99,11,5,0,0.2272,0.1764,422,1,0.091,29.1,203,0,1,3.003,0
247.49,11,6,1,0.1525,0.0892,711,3,0.515,1.7,374,0,3,21.28,0
269.35,14,2,1,0.2174,0.1058,478,2,0.535,15.8,94,0,1,4.087,0
251.51,9,1,0,0.1807,0.0946,413,3,-1.687,7.7,167,0,0,10.615,0
173.38,11,2,0,0.2111,0.1793,644,2,0.838,33.1,87,0,1,13.325,0
179.54,12,2,1,0.293,0.0952,267,3,-0.499,18.4,40,0,0,6.29,0
123.65,10,2,0,0.171,0.0864,618,2,-0.839,17.9,168,0,0,30.957,0
96.49,12,1,0,0.1422,0.0497,601,1,0.356,5.3,110,0,2,54.101,0
109.75,17,5,0,0.1086,0.0054,584,3,0.029,19.1,127,0,1,7.267,0
55.77,17,1,1,0.4286,0.2858,613,2,-0.452,9.2,181,0,4,5.84,0
536.47,12,0,1,0.2275,0.127,610,2,-0.791,29.4,101,0,1,12.628,0
81.35,14,5,1,0.4369,0.2638,599,0,0.848,4.0,326,0,1,27.218,0
206.75,19,3,1,0.4236,0.1189,577,2,0.36,5.8,142,0,5,9.296,0
626.36,21,2,1,0.5864,0.6274,71,10,3.404,115.8,13,0,5,0.675,1
197.8,20,6,1,0.3278,0.2284,1090,3,-0.965,23.9,163,0,2,38.103,0
124.72,18,6,1,0.4587,0.1269,634,2,2.107,8.3,229,0,1,12.833,0
98.29,19,5,1,0.3142,0.1867,570,1,-2.09,56.0,89,0,3,0.077,0
203.15,13,6,1,0.0977,0.1522,526,2,-0.366,70.6,239,0,1,17.825,0
112.46,10,5,1,0.0744,0.2709,498,3,0.993,4.6,334,0,0,11.229,0
99.07,12,6,1,0.1416,0.3463,520,1,-1.485,22.0,157,1,0,4.813,0
84.36,18,0,0,0.2196,0.1737,497,1,-1.307,47.8,146,0,2,2.356,0
89.64,11,1,1,0.1239,0.4497,346,1,-0.325,43.2,287,0,2,5.045,0
96.69,12,4,1,0.1148,0.0327,621,3,1.306,2.5,183,0,2,0.567,0
295.09,16,0,0,0.1443,0.0885,519,2,-2.259,14.8,432,0,0,12.204,0
98.88,10,1,0,0.125,0.0677,647,1,-0.008,29.2,221,0,0,40.949,0
115.59,12,2,1,0.173,0.053,679,1,0.474,12.2,54,0,1,0.991,0
494.71,11,5,1,0.208,0.0526,463,3,-0.156,23.5,108,0,4,3.078,0
54.01,19,2,0,0.5662,0.2945,505,2,0.489,3.7,136,0,0,11.695,0
251.6,18,1,0,0.2228,0.0727,651,3,0.58,46.8,380,0,2,8.235,0
59.55,21,2,0,0.2208,0.1798,771,1,1.008,47.5,100,1,3,22.318,0
176.16,11,0,0,0.4757,0.1292,515,0,0.044,15.6,184,0,0,0.874,0
183.91,18,0,1,0.1773,0.1684,575,2,-0.353,5.4,222,0,0,6.634,0
164.44,19,2,0,0.1347,0.2839,635,2,0.173,18.0,251,0,2,1.262,0
110.52,20,2,0,0.056,0.2029,476,2,0.111,5.3,172,0,1,59.112,0
130.6,17,6,0,0.1959,0.0904,1065,1,0.866,24.3,341,0,1,3.008,0
600.91,10,1,0,0.1416,0.2855,438,1,-0.172,4.5,156,0,1,15.411,0
234.0,14,1,1,0.2482,0.076,799,2,0.147,11.7,91,0,2,23.025,0
64.16,18,3,1,0.2163,0.1274,585,3,1.201,28.1,137,0,2,3.522,0
483.31,13,5,1,0.1447,0.3372,1405,3,0.599,28.6,149,0,2,16.093,0
327.6,19,4,1,0.2821,0.1807,1093,1,0.386,21.3,79,0,1,16.055,0
133.74,10,5,0,0.3828,0.2197,762,1,1.705,9.0,122,1,3,5.457,0
162.72,12,5,1,0.1538,0.3013,624,2,1.169,22.7,169,0,3,1.391,0
150.71,17,1,1,0.1984,0.2761,673,1,-2.585,29.8,314,0,1,6.126,0
58.44,8,2,1,0.3867,0.0709,601,1,-0.309,28.3,150,0,1,13.973,0
249.36,10,1,0,0.4141,0.1191,659,2,0.147,33.0,265,0,2,1.188,0
210.39,11,1,1,0.1574,0.206,606,3,-0.55,13.4,169,0,0,7.44,0
207.92,13,0,1,0.1212,0.2513,874,3,-1.312,0.5,120,0,2,1.914,0
51.12,20,0,1,0.0655,0.1721,276,2,-0.158,36.8,299,0,2,2.794,0
98.02,20,3,0,0.2287,0.0642,898,2,-0.453,4.4,211,0,0,4.47,0
465.12,17,3,0,0.1272,0.0259,758,4,-1.089,5.5,120,0,3,9.473,0
47.13,20,1,1,0.0579,0.1552,476,4,0.434,45.9,366,0,1,4.825,0
319.13,18,0,1,0.2617,0.0131,627,3,-0.892,35.6,232,0,2,2.377,0
108.07,19,6,1,0.1983,0.2098,769,3,-0.984,3.7,369,0,3,2.735,0
107.01,19,0,1,0.2358,0.1174,1029,0,0.411,35.3,142,0,3,9.251,0
71.12,22,2,1,0.19,0.1075,1023,2,1.148,25.9,115,0,0,14.573,0
302.81,17,1,0,0.0581,0.2063,656,2,-1.775,20.0,174,0,0,25.513,0
76.97,19,5,1,0.2597,0.2132,477,1,2.016,15.7,241,0,4,19.54,0
330.53,20,3,1,0.1664,0.0544,411,1,-0.023,43.3,209,0,4,0.271,0
160.49,13,3,0,0.1311,0.0706,410,1,0.38,11.1,226,0,1,8.246,0
99.79,18,2,1,0.1036,0.4433,393,1,1.245,6.6,414,0,4,6.09,0
30.12,20,2,1,0.2004,0.2326,305,0,-0.345,18.9,352,0,2,16.186,0
598.87,10,4,0,0.1954,0.0668,170,2,-0.518,5.0,129,0,5,12.322,0
329.52,13,2,0,0.2931,0.2106,886,2,1.971,20.2,222,0,1,3.791,0
293.19,18,3,1,0.1395,0.1359,449,1,-1.035,13.8,166,0,0,3.867,0
319.24,18,0,1,0.5658,0.1215,383,2,0.32,18.3,227,0,0,3.783,0
121.12,13,1,1,0.2423,0.1639,636,6,0.326,10.0,176,0,2,56.97,0
1108.59,19,1,1,0.1104,0.3329,1296,2,1.183,9.3,300,0,3,20.946,0
330.79,20,6,1,0.0284,0.2673,210,3,0.617,6.9,164,0,2,1.734,0
88.12,13,0,1,0.2923,0.1148,834,1,-0.221,39.6,60,0,2,1.756,0
62.88,17,4,1,0.3434,0.125,446,2,1.724,10.2,342,0,1,6.063,0
54.73,20,2,0,0.0558,0.0705,779,4,-1.139,7.1,228,0,4,9.207,0
199.49,20,3,1,0.2893,0.0826,732,2,2.669,15.4,143,0,3,0.974,0
80.51,17,5,1,0.244,0.1213,614,0,0.178,6.9,217,0,0,2.734,0
81.12,11,1,1,0.102,0.469,704,0,-2.045,21.6,148,0,2,3.978,0
95.53,18,4,0,0.1038,0.2043,443,1,-0.299,28.6,147,0,0,15.582,0
115.81,15,1,0,0.3561,0.1027,909,2,-1.204,45.0,219,0,4,11.795,0
195.94,12,3,1,0.2164,0.3185,917,2,-0.912,4.3,303,0,0,0.949,0
343.93,20,5,1,0.0504,0.0294,656,4,-1.215,3.7,96,0,0,8.474,0
83.37,9,3,1,0.1181,0.152,571,0,0.911,13.4,431,0,1,15.511,0
372.19,9,3,1,0.2354,0.2619,848,3,1.093,30.6,231,0,0,2.67,0
125.15,16,2,1,0.2732,0.3196,1101,3,-2.553,5.2,284,0,5,0.757,0
281.92,15,3,1,0.1784,0.0454,1111,3,-0.356,3.2,56,0,0,2.555,0
55.13,9,2,1,0.344,0.1269,476,3,2.364,10.0,147,1,1,2.039,0
193.8,18,0,1,0.2463,0.0253,976,1,-1.981,22.3,74,1,0,3.92,0
86.95,19,6,0,0.1422,0.1531,974,1,1.873,22.1,210,0,0,2.011,0
118.13,17,4,1,0.0306,0.1206,922,2,0.64,26.4,231,0,3,8.087,0
57.94,11,4,1,0.3,0.3269,498,4,-1.395,24.7,324,0,0,14.418,0
285.04,15,6,1,0.09,0.3454,564,1,1.22,10.3,194,0,1,6.203,0
381.15,19,0,0,0.184,0.245,652,0,-0.778,10.9,254,0,1,4.881,0
51.75,11,3,0,0.1082,0.0816,1034,1,0.824,7.5,241,0,2,28.876,0
277.69,20,6,0,0.0921,0.1319,675,0,-1.579,26.3,192,0,1,5.185,0
338.92,17,0,0,0.1922,0.2152,838,3,-0.13,31.8,109,0,1,9.903,0
91.71,17,5,0,0.145,0.1215,952,2,-0.436,10.8,74,0,1,23.017,0
103.01,11,0,1,0.3233,0.2923,723,2,-0.627,8.7,264,0,2,14.69,0
138.4,11,0,1,0.4244,0.2775,1361,3,-0.466,26.2,157,1,1,22.467,0
406.8,18,4,1,0.1949,0.434,259,1,0.357,3.3,278,0,1,8.791,0
56.87,18,4,0,0.0895,0.1876,865,2,1.322,16.2,270,1,0,11.182,0
66.97,18,4,1,0.0565,0.2125,408,3,1.424,1.9,71,0,0,49.807,0
155.16,9,0,1,0.3175,0.0868,979,1,0.991,4.4,245,0,2,0.01,0
311.05,20,4,1,0.2903,0.1426,533,1,1.362,8.0,181,0,0,17.596,0
399.23,17,4,1,0.1721,0.0841,589,3,-0.624,13.5,261,0,2,4.84,0
78.22,20,0,1,0.3237,0.397,793,0,0.626,12.8,246,0,5,7.34,0
76.61,21,4,1,0.1829,0.1302,1064,5,0.46,4.9,169,0,1,6.701,0
123.23,10,1,0,0.0161,0.1167,964,2,1.399,7.0,144,0,0,7.446,0
43.49,12,1,0,0.0415,0.0852,786,2,-0.865,10.2,210,0,3,5.252,0
83.18,17,4,1,0.0704,0.1919,211,2,0.041,34.2,227,0,1,4.256,0
165.64,16,1,0,0.3387,0.1295,827,2,-1.736,16.1,163,0,0,3.615,0
1309.5,18,2,0,0.5877,0.2745,333,2,-1.011,19.4,186,0,3,0.652,0
161.56,17,4,1,0.1347,0.1211,272,3,-1.363,23.5,113,1,0,15.196,0
332.5,11,1,1,0.0955,0.0549,744,2,0.213,6.1,128,0,2,2.398,0
1057.93,8,2,1,0.2258,0.0904,460,2,0.908,16.4,67,0,1,0.74,0
225.03,13,4,1,0.2437,0.1883,1267,2,-0.544,17.6,199,0,1,4.867,0
163.1,18,4,1,0.3541,0.1651,1294,2,0.137,16.1,91,0,2,5.94,0
165.27,11,4,0,0.1485,0.1837,488,3,-1.662,7.8,211,0,3,25.157,0
100.74,20,1,1,0.1332,0.1359,377,1,-0.882,3.9,72,0,0,4.265,0
424.77,11,2,1,0.4279,0.1195,710,0,1.546,48.4,275,0,1,1.499,0
77.04,16,0,0,0.232,0.3381,773,6,-1.41,20.8,381,0,0,7.585,0
200.03,14,2,1,0.2854,0.1473,606,2,-1.121,21.6,195,0,3,4.028,0
57.98,19,3,0,0.0627,0.1071,411,2,-1.034,10.0,153,0,2,13.524,0
650.51,12,1,0,0.2557,0.1365,235,0,-1.81,13.3,253,0,1,6.324,0
154.1,13,3,0,0.3765,0.1563,701,3,0.055,21.0,187,0,1,36.804,0
108.05,16,3,0,0.4024,0.1749,639,2,0.358,53.1,262,0,0,5.549,0
350.76,10,0,0,0.1955,0.338,625,3,0.188,30.9,470,0,0,5.343,0
66.39,18,1,0,0.3647,0.104,1333,0,-0.207,24.2,158,0,2,21.203,0
113.39,15,2,1,0.0632,0.0293,821,1,0.568,31.4,191,0,2,1.996,0
216.89,19,3,1,0.0549,0.2071,352,3,2.205,7.2,241,0,1,1.607,0
60.94,15,4,1,0.1307,0.1403,714,3,1.3,30.0,149,1,0,11.652,0
350.7,17,2,0,0.096,0.1434,1052,1,-0.886,44.6,199,0,2,8.735,0
368.2,18,5,1,0.4654,0.1149,630,3,0.129,13.8,277,0,1,7.563,0
298.08,18,4,0,0.3832,0.1093,1006,3,1.299,39.1,72,0,1,9.36,0
149.89,18,3,1,0.2801,0.106,616,0,0.495,32.9,263,0,2,1.511,0
209.82,12,2,1,0.1401,0.115,335,0,0.498,7.6,98,0,1,34.371,0
45.66,10,0,1,0.1463,0.027,1302,2,0.805,6.7,169,0,2,0.688,0
99.4,18,2,0,0.0887,0.1173,652,5,-1.778,8.8,391,1,1,13.966,0
38.1,14,1,1,0.1143,0.0631,899,2,0.335,21.4,102,0,1,15.215,0
104.9,12,0,0,0.2453,0.4165,598,0,-0.356,11.7,155,0,0,1.801,0
230.04,15,0,1,0.0946,0.1603,667,1,0.371,1.5,138,1,1,36.161,0
191.1,20,1,0,0.2852,0.3702,590,0,1.55,14.4,221,1,0,11.122,0
122.81,20,0,1,0.3084,0.0607,1249,4,-0.24,56.5,247,0,4,1.117,0
136.6,19,3,1,0.345,0.218,374,2,0.291,1.9,196,0,2,6.887,0
323.76,12,3,0,0.2293,0.0973,828,0,0.494,38.5,204,0,0,7.98,0
460.12,14,0,1,0.3305,0.0409,1044,2,-1.597,45.3,153,0,0,7.568,0
77.94,7,4,0,0.0912,0.0832,879,1,-0.285,7.1,51,0,2,13.272,0
211.39,12,4,0,0.1146,0.2011,631,1,2.147,5.4,95,0,4,1.133,0
38.4,18,4,1,0.2277,0.4045,828,1,-0.579,21.2,296,0,0,11.162,0
668.82,12,3,0,0.189,0.1373,370,3,0.29,26.7,260,0,1,39.446,0
41.04,10,5,1,0.2404,0.0535,389,1,-0.932,6.0,72,0,1,4.849,0
121.15,21,1,1,0.0785,0.1709,1367,0,0.454,5.4,152,0,2,19.049,0
354.0,11,4,1,0.4308,0.1198,184,0,1.272,8.9,242,0,3,10.883,0
237.12,18,5,1,0.1086,0.133,675,3,-0.53,45.6,171,0,4,8.881,0
485.19,12,2,1,0.1876,0.1716,734,1,-1.185,2.6,239,0,1,43.531,0
234.02,12,6,1,0.2992,0.1134,513,1,0.07,32.9,336,0,1,3.075,0
488.56,20,3,1,0.0096,0.4706,647,3,-0.763,6.1,125,0,1,13.627,0
145.13,10,0,1,0.1344,0.1616,493,1,1.432,29.9,135,0,1,12.617,0
254.24,17,6,0,0.1412,0.1043,452,4,0.316,2.9,352,0,1,14.774,0
46.8,19,1,0,0.0067,0.124,624,6,-1.125,10.8,153,0,2,3.019,0
50.71,18,1,0,0.1724,0.2234,582,7,0.572,20.3,213,1,1,12.577,0
66.57,19,3,0,0.0584,0.0633,468,1,0.268,6.1,332,0,2,10.943,0
1015.23,20,2,0,0.1342,0.1778,693,1,0.479,13.3,179,0,0,0.638,0
177.37,12,2,0,0.311,0.0764,349,1,-1.032,1.9,337,0,0,10.047,0
289.66,11,6,1,0.2479,0.3117,224,3,0.064,31.7,378,0,0,15.677,0
146.73,15,4,0,0.4364,0.073,632,3,0.561,7.7,310,0,0,11.265,0
86.35,11,2,1,0.0557,0.2741,844,2,0.495,50.1,118,0,3,1.311,0
339.2,19,3,1,0.2304,0.0642,798,2,0.668,36.1,142,1,1,3.405,0
21.12,19,1,1,0.1199,0.1345,449,2,0.493,18.7,206,0,0,13.547,0
262.92,16,6,0,0.0428,0.1437,644,1,0.719,4.3,412,0,0,2.676,0
